strategy,optimizer,builder,window_label,score,total_return,trades,equity_final,bars_processed,penalized_reason,window_start_ts,window_end_ts,param_allow_short,param_cooldown_bars,param_debug,param_entry_threshold,param_exit_threshold,param_lookback_ticks,param_max_volatility,param_min_volatility,param_order_notional,param_qty_frac,param_stop_loss_pct,param_take_profit_pct,param_trend_confirmation,param_volatility_window,run_dir
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211304Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211306Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211307Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211309Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211310Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,3h,0.0,0.0,0,100.0,8375,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/qty_focus_any/momentum/bayes/3h/20251119T211312Z_momentum_bayes_3h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211315Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211318Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211320Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211323Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211325Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211327Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211330Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211332Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211335Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211337Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211340Z_momentum_bayes_6h
momentum,bayes,qty_focus_any,6h,0.0,0.0,0,100.0,13102,,1763466346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/qty_focus_any/momentum/bayes/6h/20251119T211342Z_momentum_bayes_6h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/volume_variant/momentum/bayes/12h/20251119T205905Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/volume_variant/momentum/bayes/12h/20251119T205910Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/volume_variant/momentum/bayes/12h/20251119T205914Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/volume_variant/momentum/bayes/12h/20251119T205919Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/volume_variant/momentum/bayes/12h/20251119T205925Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/volume_variant/momentum/bayes/12h/20251119T205931Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/volume_variant/momentum/bayes/12h/20251119T205935Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/volume_variant/momentum/bayes/12h/20251119T205940Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/volume_variant/momentum/bayes/12h/20251119T205945Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/volume_variant/momentum/bayes/12h/20251119T205949Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/volume_variant/momentum/bayes/12h/20251119T205953Z_momentum_bayes_12h
momentum,bayes,volume_variant,12h,0.0,0.0,0,100.0,36685,,1763444746.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/volume_variant/momentum/bayes/12h/20251119T205958Z_momentum_bayes_12h
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/volume_variant/momentum/bayes/1d/20251119T210007Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/volume_variant/momentum/bayes/1d/20251119T210018Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,-8.434844291693722e-05,-8.434844291693722e-05,2,99.9915651557083,90164,,1763401546.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/volume_variant/momentum/bayes/1d/20251119T210029Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,-6.328140274358685e-05,-6.328140274358685e-05,2,99.99367185972564,90164,,1763401546.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/volume_variant/momentum/bayes/1d/20251119T210039Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0005806699965744677,0.0005806699965744677,1,100.05806699965744,90164,,1763401546.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/volume_variant/momentum/bayes/1d/20251119T210048Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,False,107,runs_opt/volume_variant/momentum/bayes/1d/20251119T210058Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,3,False,0.000500,0.000700,79,0.113000,0.000700,5.000000,1.000000,0.016000,0.020000,False,147,runs_opt/volume_variant/momentum/bayes/1d/20251119T210109Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,0,False,0.000900,0.001000,58,0.105000,0.000700,5.000000,1.000000,0.018000,0.050000,False,107,runs_opt/volume_variant/momentum/bayes/1d/20251119T210120Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,3,False,0.000700,0.001500,29,0.030000,0.000700,5.000000,1.000000,0.032000,0.020000,False,133,runs_opt/volume_variant/momentum/bayes/1d/20251119T210129Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,4,False,0.000800,0.000100,11,0.080000,0.000600,5.000000,1.000000,0.048000,0.050000,False,120,runs_opt/volume_variant/momentum/bayes/1d/20251119T210207Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,3,False,0.000300,0.000700,69,0.053000,0.000800,5.000000,1.000000,0.012000,0.020000,True,150,runs_opt/volume_variant/momentum/bayes/1d/20251119T210221Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,4,False,0.000300,0.001000,95,0.054000,0.000700,5.000000,1.000000,0.014000,0.030000,False,150,runs_opt/volume_variant/momentum/bayes/1d/20251119T210233Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,1,False,0.000400,0.001000,10,0.083000,0.000700,5.000000,1.000000,0.010000,0.020000,False,117,runs_opt/volume_variant/momentum/bayes/1d/20251119T210243Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,4,False,0.000300,0.000600,120,0.071000,0.000700,5.000000,1.000000,0.016000,0.050000,False,150,runs_opt/volume_variant/momentum/bayes/1d/20251119T210254Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,2,False,0.001100,0.001300,77,0.030000,0.000600,5.000000,1.000000,0.034000,0.020000,True,114,runs_opt/volume_variant/momentum/bayes/1d/20251119T210305Z_momentum_bayes_1d
momentum,bayes,volume_variant,1d,0.0,0.0,0,100.0,90164,,1763401546.142,1763487946.142,False,0,False,0.000500,0.001500,10,0.055000,0.000600,5.000000,1.000000,0.016000,0.035000,False,109,runs_opt/volume_variant/momentum/bayes/1d/20251119T210316Z_momentum_bayes_1d
momentum,bayes,volume_variant,1h,0.0,0.0,0,100.0,2571,,1763484346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/volume_variant/momentum/bayes/1h/20251119T205804Z_momentum_bayes_1h
momentum,bayes,volume_variant,1h,0.0,0.0,0,100.0,2571,,1763484346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/volume_variant/momentum/bayes/1h/20251119T205805Z_momentum_bayes_1h
momentum,bayes,volume_variant,1h,0.0,0.0,0,100.0,2571,,1763484346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/volume_variant/momentum/bayes/1h/20251119T205806Z_momentum_bayes_1h
momentum,bayes,volume_variant,1h,0.0,0.0,0,100.0,2571,,1763484346.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/volume_variant/momentum/bayes/1h/20251119T205807Z_momentum_bayes_1h
momentum,bayes,volume_variant,1h,0.0,0.0,0,100.0,2571,,1763484346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/volume_variant/momentum/bayes/1h/20251119T205808Z_momentum_bayes_1h
momentum,bayes,volume_variant,30m,0.0,0.0,0,100.0,1178,,1763486146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/volume_variant/momentum/bayes/30m/20251119T205801Z_momentum_bayes_30m
momentum,bayes,volume_variant,30m,0.0,0.0,0,100.0,1178,,1763486146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/volume_variant/momentum/bayes/30m/20251119T205802Z_momentum_bayes_30m
momentum,bayes,volume_variant,30m,0.0,0.0,0,100.0,1178,,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/volume_variant/momentum/bayes/30m/20251119T205803Z_momentum_bayes_30m
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/volume_variant/momentum/bayes/3h/20251119T205808Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/volume_variant/momentum/bayes/3h/20251119T205810Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/volume_variant/momentum/bayes/3h/20251119T205812Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/volume_variant/momentum/bayes/3h/20251119T205814Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/volume_variant/momentum/bayes/3h/20251119T205815Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/volume_variant/momentum/bayes/3h/20251119T205817Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/volume_variant/momentum/bayes/3h/20251119T205819Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/volume_variant/momentum/bayes/3h/20251119T205820Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/volume_variant/momentum/bayes/3h/20251119T205822Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/volume_variant/momentum/bayes/3h/20251119T205824Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/volume_variant/momentum/bayes/3h/20251119T205825Z_momentum_bayes_3h
momentum,bayes,volume_variant,3h,0.0,0.0,0,100.0,12102,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/volume_variant/momentum/bayes/3h/20251119T205827Z_momentum_bayes_3h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/volume_variant/momentum/bayes/6h/20251119T205831Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/volume_variant/momentum/bayes/6h/20251119T205833Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/volume_variant/momentum/bayes/6h/20251119T205836Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/volume_variant/momentum/bayes/6h/20251119T205839Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/volume_variant/momentum/bayes/6h/20251119T205841Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/volume_variant/momentum/bayes/6h/20251119T205844Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/volume_variant/momentum/bayes/6h/20251119T205846Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/volume_variant/momentum/bayes/6h/20251119T205849Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/volume_variant/momentum/bayes/6h/20251119T205851Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/volume_variant/momentum/bayes/6h/20251119T205854Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/volume_variant/momentum/bayes/6h/20251119T205857Z_momentum_bayes_6h
momentum,bayes,volume_variant,6h,0.0,0.0,0,100.0,19244,,1763466346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/volume_variant/momentum/bayes/6h/20251119T205859Z_momentum_bayes_6h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T210951Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T210955Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T210959Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211003Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211006Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211010Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211014Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211018Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211022Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211026Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211029Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,12h,0.0,0.0,0,100.0,11937,,1763444746.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/wide_80ticks_all/momentum/bayes/12h/20251119T211033Z_momentum_bayes_12h
momentum,bayes,wide_80ticks_all,1d,0.0,0.0,0,100.0,27215,,1763401546.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/wide_80ticks_all/momentum/bayes/1d/20251119T211041Z_momentum_bayes_1d
momentum,bayes,wide_80ticks_all,1d,0.0,0.0,0,100.0,27215,,1763401546.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/wide_80ticks_all/momentum/bayes/1d/20251119T211050Z_momentum_bayes_1d
momentum,bayes,wide_80ticks_all,1d,0.0,0.0,0,100.0,27215,,1763401546.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/wide_80ticks_all/momentum/bayes/1d/20251119T211059Z_momentum_bayes_1d
momentum,bayes,wide_80ticks_all,1d,0.0,0.0,0,100.0,27215,,1763401546.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/wide_80ticks_all/momentum/bayes/1d/20251119T211107Z_momentum_bayes_1d
